,index,Co,Ce,Nb,Max,labels,hue
54,154191.0,0.5,0.05000000074505806,0.44999998807907104,2.2293022865297467,0,0.2046962877114614
55,154194.0,0.05000000074505806,0.550000011920929,0.4000000059604645,2.404028491829691,2,0.21298152208328247
56,154195.0,0.10000000149011612,0.5,0.4000000059604645,2.4939660079907835,2,0.20656162252028784
57,154196.0,0.15000000596046448,0.44999998807907104,0.4000000059604645,2.459282304185759,2,0.19725883255402246
58,154197.0,0.20000000298023224,0.4000000059604645,0.4000000059604645,2.3575982351441693,2,0.2010397563378016
59,154198.0,0.25,0.3499999940395355,0.4000000059604645,2.4654057718187534,1,0.18571530158321062
60,154199.0,0.30000001192092896,0.30000001192092896,0.4000000059604645,2.6149625032916277,1,0.18513906622926393
61,154200.0,0.3499999940395355,0.25,0.4000000059604645,2.5646396078280844,1,0.1815072720249494
62,154201.0,0.4000000059604645,0.20000000298023224,0.4000000059604645,2.5187879806316054,1,0.1806901035209497
63,154202.0,0.44999998807907104,0.15000000596046448,0.4000000059604645,2.42084494642974,1,0.17949177076419195
64,154203.0,0.5,0.10000000149011612,0.4000000059604645,2.134522169545205,0,0.18168311938643456
65,154204.0,0.550000011920929,0.05000000074505806,0.4000000059604645,2.133433832955266,0,0.20189236849546432
66,154207.0,0.05000000074505806,0.6000000238418579,0.3499999940395355,2.5090532610164016,2,0.2043006867170334
67,154208.0,0.10000000149011612,0.550000011920929,0.3499999940395355,2.4011749895918957,2,0.19286840160687765
68,154209.0,0.15000000596046448,0.5,0.3499999940395355,2.3294325829499245,2,0.18590812012553215
69,154210.0,0.20000000298023224,0.44999998807907104,0.3499999940395355,2.4398679318684193,1,0.18371298412481943
70,154211.0,0.25,0.4000000059604645,0.3499999940395355,2.4760078699823844,1,0.17796066155036291
71,154212.0,0.30000001192092896,0.3499999940395355,0.3499999940395355,2.468120635639237,1,0.1802106723189354
72,154213.0,0.3499999940395355,0.30000001192092896,0.3499999940395355,2.39992323180016,1,0.18229320893685022
73,154214.0,0.4000000059604645,0.25,0.3499999940395355,2.4280645173699122,1,0.1825698254009088
74,154215.0,0.44999998807907104,0.20000000298023224,0.3499999940395355,2.3508622413593043,1,0.17809708043932915
75,154216.0,0.5,0.15000000596046448,0.3499999940395355,2.395816858922073,1,0.1809602566063404
76,154217.0,0.550000011920929,0.10000000149011612,0.3499999940395355,2.1048727301932137,0,0.18471565594275793
77,154218.0,0.6000000238418579,0.05000000074505806,0.3499999940395355,2.0933920308211342,0,0.19332007567087808
78,154222.0,0.05000000074505806,0.6499999761581421,0.30000001192092896,2.4105131103696467,2,0.19952213019132614
79,154223.0,0.10000000149011612,0.6000000238418579,0.30000001192092896,2.5102981754586065,2,0.1918184533715248
80,154224.0,0.15000000596046448,0.550000011920929,0.30000001192092896,2.473316119874593,2,0.19305135806401572
81,154225.0,0.20000000298023224,0.5,0.30000001192092896,2.4021643452033192,1,0.2024418686827024
82,154226.0,0.25,0.44999998807907104,0.30000001192092896,2.382871168108391,1,0.1896075258652369
83,154227.0,0.30000001192092896,0.4000000059604645,0.30000001192092896,2.3646327945301233,2,0.2156470020612081
84,154228.0,0.3499999940395355,0.3499999940395355,0.30000001192092896,2.111877020126591,0,0.18483493601282439
85,154229.0,0.4000000059604645,0.30000001192092896,0.30000001192092896,2.0809280140251363,0,0.1742961791654428
