,index,Mn,W,In,Max
76,24089.0,0.10000000149011612,0.550000011920929,0.05000000074505806,0.11705610156059265
77,24090.0,0.05000000074505806,0.6000000238418579,0.05000000074505806,0.14091554284095764
78,24093.0,0.6499999761581421,0.05000000074505806,0.05000000074505806,0.25001201033592224
79,24094.0,0.6000000238418579,0.10000000149011612,0.05000000074505806,0.20038063824176788
80,24095.0,0.550000011920929,0.15000000596046448,0.05000000074505806,0.15518110990524292
81,24096.0,0.5,0.20000000298023224,0.05000000074505806,0.11745501309633255
82,24097.0,0.44999998807907104,0.25,0.05000000074505806,0.10312117636203766
83,24098.0,0.4000000059604645,0.30000001192092896,0.05000000074505806,0.08903925865888596
84,24099.0,0.3499999940395355,0.3499999940395355,0.05000000074505806,0.06891932338476181
85,24100.0,0.30000001192092896,0.4000000059604645,0.05000000074505806,0.06155458837747574
86,24101.0,0.25,0.44999998807907104,0.05000000074505806,0.06953220814466476
87,24102.0,0.20000000298023224,0.5,0.05000000074505806,0.09749514609575272
88,24103.0,0.15000000596046448,0.550000011920929,0.05000000074505806,0.11006750166416168
89,24104.0,0.10000000149011612,0.6000000238418579,0.05000000074505806,0.10891348123550415
90,24105.0,0.05000000074505806,0.6499999761581421,0.05000000074505806,0.0980653464794159
91,24109.0,0.699999988079071,0.05000000074505806,0.05000000074505806,0.2170001119375229
92,24110.0,0.6499999761581421,0.10000000149011612,0.05000000074505806,0.1476462036371231
93,24111.0,0.6000000238418579,0.15000000596046448,0.05000000074505806,0.12612251937389374
94,24112.0,0.550000011920929,0.20000000298023224,0.05000000074505806,0.09625937789678574
95,24113.0,0.5,0.25,0.05000000074505806,0.09199219942092896
96,24114.0,0.44999998807907104,0.30000001192092896,0.05000000074505806,0.07684897631406784
97,24115.0,0.4000000059604645,0.3499999940395355,0.05000000074505806,0.07209983468055725
98,24116.0,0.3499999940395355,0.4000000059604645,0.05000000074505806,0.07358653098344803
99,24117.0,0.30000001192092896,0.44999998807907104,0.05000000074505806,0.042620379477739334
100,24118.0,0.25,0.5,0.05000000074505806,0.0719793438911438
101,24119.0,0.20000000298023224,0.550000011920929,0.05000000074505806,0.09989740699529648
102,24120.0,0.15000000596046448,0.6000000238418579,0.05000000074505806,0.11501148343086243
103,24121.0,0.10000000149011612,0.6499999761581421,0.05000000074505806,0.09468159079551697
104,24122.0,0.05000000074505806,0.699999988079071,0.05000000074505806,0.11505886912345886
105,24125.0,0.75,0.05000000074505806,0.05000000074505806,0.19538426399230957
106,24126.0,0.699999988079071,0.10000000149011612,0.05000000074505806,0.15001340210437775
107,24127.0,0.6499999761581421,0.15000000596046448,0.05000000074505806,0.12537191808223724
108,24128.0,0.6000000238418579,0.20000000298023224,0.05000000074505806,0.11443060636520386
109,24129.0,0.550000011920929,0.25,0.05000000074505806,0.08390843123197556
110,24130.0,0.5,0.30000001192092896,0.05000000074505806,0.06863665580749512
111,24131.0,0.44999998807907104,0.3499999940395355,0.05000000074505806,0.07330307364463806
112,24132.0,0.4000000059604645,0.4000000059604645,0.05000000074505806,0.08159913867712021
113,24133.0,0.3499999940395355,0.44999998807907104,0.05000000074505806,0.04792267084121704
114,24134.0,0.30000001192092896,0.5,0.05000000074505806,0.034441981464624405
115,24135.0,0.25,0.550000011920929,0.05000000074505806,0.06478315591812134
116,24136.0,0.20000000298023224,0.6000000238418579,0.05000000074505806,0.10838183015584946
117,24137.0,0.15000000596046448,0.6499999761581421,0.05000000074505806,0.06193958967924118
118,24138.0,0.10000000149011612,0.699999988079071,0.05000000074505806,0.10129092633724213
119,24139.0,0.05000000074505806,0.75,0.05000000074505806,0.08945704251527786
120,24142.0,0.800000011920929,0.05000000074505806,0.05000000074505806,0.1276133805513382
121,24143.0,0.75,0.10000000149011612,0.05000000074505806,0.1190279945731163
122,24144.0,0.699999988079071,0.15000000596046448,0.05000000074505806,0.1058720126748085
123,24145.0,0.6499999761581421,0.20000000298023224,0.05000000074505806,0.10424443334341049
124,24146.0,0.6000000238418579,0.25,0.05000000074505806,0.08533221483230591
125,24147.0,0.550000011920929,0.30000001192092896,0.05000000074505806,0.06595958769321442
126,24148.0,0.5,0.3499999940395355,0.05000000074505806,0.06871671974658966
127,24149.0,0.44999998807907104,0.4000000059604645,0.05000000074505806,0.09004835039377213
128,24150.0,0.4000000059604645,0.44999998807907104,0.05000000074505806,0.0661851018667221
129,24151.0,0.3499999940395355,0.5,0.05000000074505806,0.047674842178821564
130,24152.0,0.30000001192092896,0.550000011920929,0.05000000074505806,0.062324173748493195
131,24153.0,0.25,0.6000000238418579,0.05000000074505806,0.08792033046483994
132,24154.0,0.20000000298023224,0.6499999761581421,0.05000000074505806,0.0869031772017479
133,24155.0,0.15000000596046448,0.699999988079071,0.05000000074505806,0.09361577033996582
134,24157.0,0.10000000149011612,0.75,0.05000000074505806,0.11475280672311783
135,24158.0,0.05000000074505806,0.800000011920929,0.05000000074505806,0.1301911622285843
136,24161.0,0.8500000238418579,0.05000000074505806,0.05000000074505806,0.1339508444070816
137,24162.0,0.800000011920929,0.10000000149011612,0.05000000074505806,0.12558719515800476
138,24163.0,0.75,0.15000000596046448,0.05000000074505806,0.1225665807723999
139,24164.0,0.699999988079071,0.20000000298023224,0.05000000074505806,0.11433500796556473
140,24165.0,0.6499999761581421,0.25,0.05000000074505806,0.1592683643102646
141,24166.0,0.6000000238418579,0.30000001192092896,0.05000000074505806,0.1353428065776825
142,24167.0,0.550000011920929,0.3499999940395355,0.05000000074505806,0.1729334592819214
143,24168.0,0.5,0.4000000059604645,0.05000000074505806,0.10676690936088562
144,24169.0,0.44999998807907104,0.44999998807907104,0.05000000074505806,0.05183463543653488
145,24170.0,0.4000000059604645,0.5,0.05000000074505806,0.03929612413048744
146,24172.0,0.3499999940395355,0.550000011920929,0.05000000074505806,0.0638308972120285
147,24173.0,0.30000001192092896,0.6000000238418579,0.05000000074505806,0.07139771431684494
148,24174.0,0.25,0.6499999761581421,0.05000000074505806,0.06800970435142517
149,24175.0,0.20000000298023224,0.699999988079071,0.05000000074505806,0.0741598904132843
150,24176.0,0.15000000596046448,0.75,0.05000000074505806,0.07089290767908096
151,24177.0,0.10000000149011612,0.800000011920929,0.05000000074505806,0.07446763664484024
152,24178.0,0.05000000074505806,0.8500000238418579,0.05000000074505806,0.19076192378997803
153,24181.0,0.8999999761581421,0.05000000074505806,0.05000000074505806,0.15886373817920685
154,24182.0,0.8500000238418579,0.10000000149011612,0.05000000074505806,0.14674019813537598
155,24183.0,0.800000011920929,0.15000000596046448,0.05000000074505806,0.13277246057987213
156,24184.0,0.75,0.20000000298023224,0.05000000074505806,0.1318131685256958
157,24185.0,0.699999988079071,0.25,0.05000000074505806,0.18693743646144867
158,24187.0,0.6499999761581421,0.30000001192092896,0.05000000074505806,0.1810751110315323
159,24188.0,0.6000000238418579,0.3499999940395355,0.05000000074505806,0.16768452525138855
160,24189.0,0.550000011920929,0.4000000059604645,0.05000000074505806,0.08713274449110031
161,24190.0,0.5,0.44999998807907104,0.05000000074505806,0.07959271222352982
162,24191.0,0.44999998807907104,0.5,0.05000000074505806,0.05271010473370552
163,24192.0,0.4000000059604645,0.550000011920929,0.05000000074505806,0.059141166508197784
164,24193.0,0.3499999940395355,0.6000000238418579,0.05000000074505806,0.06643745303153992
165,24194.0,0.30000001192092896,0.6499999761581421,0.05000000074505806,0.06875403970479965
166,24195.0,0.25,0.699999988079071,0.05000000074505806,0.07717139273881912
167,24196.0,0.20000000298023224,0.75,0.05000000074505806,0.061102982610464096
168,24197.0,0.15000000596046448,0.800000011920929,0.05000000074505806,0.0624547116458416
169,24198.0,0.10000000149011612,0.8500000238418579,0.05000000074505806,0.12065295875072479
170,24199.0,0.05000000074505806,0.8999999761581421,0.05000000074505806,0.12773077189922333
171,24206.0,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.08012614399194717
172,24209.0,0.10000000149011612,0.05000000074505806,0.10000000149011612,0.1190333291888237
173,24210.0,0.05000000074505806,0.10000000149011612,0.10000000149011612,0.06704424321651459
174,24213.0,0.15000000596046448,0.05000000074505806,0.10000000149011612,0.1740066409111023
175,24214.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.059836745262145996
176,24215.0,0.05000000074505806,0.15000000596046448,0.10000000149011612,0.0302683524787426
177,24218.0,0.20000000298023224,0.05000000074505806,0.10000000149011612,0.17773275077342987
178,24219.0,0.15000000596046448,0.10000000149011612,0.10000000149011612,0.07506291568279266
179,24220.0,0.10000000149011612,0.15000000596046448,0.10000000149011612,0.0723038762807846
180,24221.0,0.05000000074505806,0.20000000298023224,0.10000000149011612,0.046729911118745804
181,24224.0,0.25,0.05000000074505806,0.10000000149011612,0.154946967959404
182,24225.0,0.20000000298023224,0.10000000149011612,0.10000000149011612,0.11209115386009216
183,24226.0,0.15000000596046448,0.15000000596046448,0.10000000149011612,0.09303854405879974
184,24227.0,0.10000000149011612,0.20000000298023224,0.10000000149011612,0.08938420563936234
185,24228.0,0.05000000074505806,0.25,0.10000000149011612,0.040585942566394806
186,24231.0,0.30000001192092896,0.05000000074505806,0.10000000149011612,0.15877224504947662
187,24232.0,0.25,0.10000000149011612,0.10000000149011612,0.15016837418079376
188,24233.0,0.20000000298023224,0.15000000596046448,0.10000000149011612,0.08314234763383865
189,24234.0,0.15000000596046448,0.20000000298023224,0.10000000149011612,0.08453834801912308
190,24235.0,0.10000000149011612,0.25,0.10000000149011612,0.04983546957373619
191,24236.0,0.05000000074505806,0.30000001192092896,0.10000000149011612,0.04820120707154274
192,24239.0,0.3499999940395355,0.05000000074505806,0.10000000149011612,0.17988532781600952
193,24240.0,0.30000001192092896,0.10000000149011612,0.10000000149011612,0.15435126423835754
194,24241.0,0.25,0.15000000596046448,0.10000000149011612,0.09561040252447128
195,24242.0,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.08859971165657043
196,24243.0,0.15000000596046448,0.25,0.10000000149011612,0.064724400639534
197,24244.0,0.10000000149011612,0.30000001192092896,0.10000000149011612,0.04553947597742081
198,24245.0,0.05000000074505806,0.3499999940395355,0.10000000149011612,0.04495934024453163
199,24248.0,0.4000000059604645,0.05000000074505806,0.10000000149011612,0.13235995173454285
200,24249.0,0.3499999940395355,0.10000000149011612,0.10000000149011612,0.12889420986175537
201,24250.0,0.30000001192092896,0.15000000596046448,0.10000000149011612,0.09794213622808456
202,24251.0,0.25,0.20000000298023224,0.10000000149011612,0.08020725101232529
203,24252.0,0.20000000298023224,0.25,0.10000000149011612,0.06674972176551819
204,24253.0,0.15000000596046448,0.30000001192092896,0.10000000149011612,0.04733314737677574
205,24254.0,0.10000000149011612,0.3499999940395355,0.10000000149011612,0.03774718567728996
206,24255.0,0.05000000074505806,0.4000000059604645,0.10000000149011612,0.05294168367981911
207,24258.0,0.44999998807907104,0.05000000074505806,0.10000000149011612,0.15862862765789032
208,24259.0,0.4000000059604645,0.10000000149011612,0.10000000149011612,0.1434488743543625
209,24260.0,0.3499999940395355,0.15000000596046448,0.10000000149011612,0.12106233090162277
210,24261.0,0.30000001192092896,0.20000000298023224,0.10000000149011612,0.09607826173305511
211,24262.0,0.25,0.25,0.10000000149011612,0.06824129819869995
212,24263.0,0.20000000298023224,0.30000001192092896,0.10000000149011612,0.054117776453495026
213,24264.0,0.15000000596046448,0.3499999940395355,0.10000000149011612,0.047618940472602844
214,24266.0,0.10000000149011612,0.4000000059604645,0.10000000149011612,0.08261629194021225
215,24267.0,0.05000000074505806,0.44999998807907104,0.10000000149011612,0.1327134221792221
216,24270.0,0.5,0.05000000074505806,0.10000000149011612,0.17465157806873322
217,24271.0,0.44999998807907104,0.10000000149011612,0.10000000149011612,0.16632285714149475
218,24272.0,0.4000000059604645,0.15000000596046448,0.10000000149011612,0.15202027559280396
219,24274.0,0.3499999940395355,0.20000000298023224,0.10000000149011612,0.11487531661987305
220,24275.0,0.30000001192092896,0.25,0.10000000149011612,0.09354523569345474
221,24276.0,0.25,0.30000001192092896,0.10000000149011612,0.05593360215425491
222,24277.0,0.20000000298023224,0.3499999940395355,0.10000000149011612,0.033494580537080765
223,24278.0,0.15000000596046448,0.4000000059604645,0.10000000149011612,0.038193684071302414
224,24279.0,0.10000000149011612,0.44999998807907104,0.10000000149011612,0.10146019607782364
225,24280.0,0.05000000074505806,0.5,0.10000000149011612,0.12262891978025436
226,24283.0,0.550000011920929,0.05000000074505806,0.10000000149011612,0.1653842329978943
227,24284.0,0.5,0.10000000149011612,0.10000000149011612,0.14078791439533234
228,24285.0,0.44999998807907104,0.15000000596046448,0.10000000149011612,0.11737606674432755
229,24286.0,0.4000000059604645,0.20000000298023224,0.10000000149011612,0.11795517057180405
230,24287.0,0.3499999940395355,0.25,0.10000000149011612,0.09210275858640671
231,24289.0,0.30000001192092896,0.30000001192092896,0.10000000149011612,0.06497403234243393
232,24290.0,0.25,0.3499999940395355,0.10000000149011612,0.040449898689985275
233,24291.0,0.20000000298023224,0.4000000059604645,0.10000000149011612,0.026486095041036606
234,24292.0,0.15000000596046448,0.44999998807907104,0.10000000149011612,0.06435837596654892
235,24293.0,0.10000000149011612,0.5,0.10000000149011612,0.10827656090259552
236,24294.0,0.05000000074505806,0.550000011920929,0.10000000149011612,0.10895150154829025
237,24297.0,0.6000000238418579,0.05000000074505806,0.10000000149011612,0.1516808569431305
238,24298.0,0.550000011920929,0.10000000149011612,0.10000000149011612,0.12766261398792267
239,24299.0,0.5,0.15000000596046448,0.10000000149011612,0.10529719293117523
240,24300.0,0.44999998807907104,0.20000000298023224,0.10000000149011612,0.10977113991975784
241,24301.0,0.4000000059604645,0.25,0.10000000149011612,0.11306918412446976
242,24302.0,0.3499999940395355,0.30000001192092896,0.10000000149011612,0.06470441073179245
243,24304.0,0.30000001192092896,0.3499999940395355,0.10000000149011612,0.056936830282211304
244,24305.0,0.25,0.4000000059604645,0.10000000149011612,0.04926203936338425
245,24306.0,0.20000000298023224,0.44999998807907104,0.10000000149011612,0.06246250495314598
246,24307.0,0.15000000596046448,0.5,0.10000000149011612,0.08258456736803055
247,24308.0,0.10000000149011612,0.550000011920929,0.10000000149011612,0.09651381522417068
248,24309.0,0.05000000074505806,0.6000000238418579,0.10000000149011612,0.08296030014753342
249,24312.0,0.6499999761581421,0.05000000074505806,0.10000000149011612,0.13553354144096375
250,24313.0,0.6000000238418579,0.10000000149011612,0.10000000149011612,0.12308450788259506
251,24314.0,0.550000011920929,0.15000000596046448,0.10000000149011612,0.10246195644140244
252,24315.0,0.5,0.20000000298023224,0.10000000149011612,0.09786529093980789
253,24316.0,0.44999998807907104,0.25,0.10000000149011612,0.10044801980257034
254,24317.0,0.4000000059604645,0.30000001192092896,0.10000000149011612,0.08782485127449036
255,24318.0,0.3499999940395355,0.3499999940395355,0.10000000149011612,0.0753542110323906
256,24319.0,0.30000001192092896,0.4000000059604645,0.10000000149011612,0.07340632379055023
257,24320.0,0.25,0.44999998807907104,0.10000000149011612,0.03275451809167862
258,24321.0,0.20000000298023224,0.5,0.10000000149011612,0.10092905908823013
259,24322.0,0.15000000596046448,0.550000011920929,0.10000000149011612,0.07927720993757248
260,24323.0,0.10000000149011612,0.6000000238418579,0.10000000149011612,0.08970057219266891
261,24324.0,0.05000000074505806,0.6499999761581421,0.10000000149011612,0.11293463408946991
262,24327.0,0.699999988079071,0.05000000074505806,0.10000000149011612,0.19040614366531372
263,24328.0,0.6499999761581421,0.10000000149011612,0.10000000149011612,0.15479062497615814
264,24329.0,0.6000000238418579,0.15000000596046448,0.10000000149011612,0.12617231905460358
265,24330.0,0.550000011920929,0.20000000298023224,0.10000000149011612,0.11163876205682755
266,24331.0,0.5,0.25,0.10000000149011612,0.08722569048404694
267,24332.0,0.44999998807907104,0.30000001192092896,0.10000000149011612,0.06970499455928802
268,24333.0,0.4000000059604645,0.3499999940395355,0.10000000149011612,0.07369527220726013
269,24334.0,0.3499999940395355,0.4000000059604645,0.10000000149011612,0.07004840672016144
270,24335.0,0.30000001192092896,0.44999998807907104,0.10000000149011612,0.07701203972101212
271,24336.0,0.25,0.5,0.10000000149011612,0.06077102571725845
272,24337.0,0.20000000298023224,0.550000011920929,0.10000000149011612,0.09073539823293686
273,24338.0,0.15000000596046448,0.6000000238418579,0.10000000149011612,0.12161445617675781
274,24339.0,0.10000000149011612,0.6499999761581421,0.10000000149011612,0.10388477146625519
275,24340.0,0.05000000074505806,0.699999988079071,0.10000000149011612,0.09924718737602234
276,24343.0,0.75,0.05000000074505806,0.10000000149011612,0.14417734742164612
277,24344.0,0.699999988079071,0.10000000149011612,0.10000000149011612,0.1048116534948349
278,24345.0,0.6499999761581421,0.15000000596046448,0.10000000149011612,0.10197549313306808
279,24346.0,0.6000000238418579,0.20000000298023224,0.10000000149011612,0.10631665587425232
280,24347.0,0.550000011920929,0.25,0.10000000149011612,0.08777748048305511
281,24348.0,0.5,0.30000001192092896,0.10000000149011612,0.06876503676176071
282,24349.0,0.44999998807907104,0.3499999940395355,0.10000000149011612,0.06412850320339203
283,24350.0,0.4000000059604645,0.4000000059604645,0.10000000149011612,0.0826922357082367
284,24351.0,0.3499999940395355,0.44999998807907104,0.10000000149011612,0.06983567029237747
285,24352.0,0.30000001192092896,0.5,0.10000000149011612,0.06747935712337494
286,24353.0,0.25,0.550000011920929,0.10000000149011612,0.06334731727838516
287,24354.0,0.20000000298023224,0.6000000238418579,0.10000000149011612,0.07999815791845322
288,24355.0,0.15000000596046448,0.6499999761581421,0.10000000149011612,0.08496121317148209
289,24356.0,0.10000000149011612,0.699999988079071,0.10000000149011612,0.09500059485435486
290,24357.0,0.05000000074505806,0.75,0.10000000149011612,0.09136562049388885
291,24360.0,0.800000011920929,0.05000000074505806,0.10000000149011612,0.12965166568756104
292,24361.0,0.75,0.10000000149011612,0.10000000149011612,0.09611111134290695
293,24362.0,0.699999988079071,0.15000000596046448,0.10000000149011612,0.09403642266988754
294,24363.0,0.6499999761581421,0.20000000298023224,0.10000000149011612,0.0884299948811531
295,24364.0,0.6000000238418579,0.25,0.10000000149011612,0.08555015176534653
296,24365.0,0.550000011920929,0.30000001192092896,0.10000000149011612,0.08433350175619125
297,24366.0,0.5,0.3499999940395355,0.10000000149011612,0.06468739360570908
298,24368.0,0.44999998807907104,0.4000000059604645,0.10000000149011612,0.06567537784576416
299,24369.0,0.4000000059604645,0.44999998807907104,0.10000000149011612,0.058541879057884216
300,24370.0,0.3499999940395355,0.5,0.10000000149011612,0.029985757544636726
301,24371.0,0.30000001192092896,0.550000011920929,0.10000000149011612,0.04163866862654686
302,24372.0,0.25,0.6000000238418579,0.10000000149011612,0.056005991995334625
303,24373.0,0.20000000298023224,0.6499999761581421,0.10000000149011612,0.06389883905649185
304,24374.0,0.15000000596046448,0.699999988079071,0.10000000149011612,0.06164329871535301
305,24375.0,0.10000000149011612,0.75,0.10000000149011612,0.05884348973631859
306,24376.0,0.05000000074505806,0.800000011920929,0.10000000149011612,0.08764615654945374
307,24379.0,0.8500000238418579,0.05000000074505806,0.10000000149011612,0.1157047376036644
308,24380.0,0.800000011920929,0.10000000149011612,0.10000000149011612,0.10813350975513458
309,24381.0,0.75,0.15000000596046448,0.10000000149011612,0.10250409692525864
310,24383.0,0.699999988079071,0.20000000298023224,0.10000000149011612,0.144501194357872
311,24384.0,0.6499999761581421,0.25,0.10000000149011612,0.14166907966136932
312,24385.0,0.6000000238418579,0.30000001192092896,0.10000000149011612,0.20795585215091705
313,24386.0,0.550000011920929,0.3499999940395355,0.10000000149011612,0.19861097633838654
314,24387.0,0.5,0.4000000059604645,0.10000000149011612,0.15116940438747406
315,24388.0,0.44999998807907104,0.44999998807907104,0.10000000149011612,0.07277937978506088
316,24389.0,0.4000000059604645,0.5,0.10000000149011612,0.06110682338476181
317,24391.0,0.3499999940395355,0.550000011920929,0.10000000149011612,0.04538268968462944
318,24392.0,0.30000001192092896,0.6000000238418579,0.10000000149011612,0.06492239981889725
319,24393.0,0.25,0.6499999761581421,0.10000000149011612,0.06949710100889206
320,24394.0,0.20000000298023224,0.699999988079071,0.10000000149011612,0.08346867561340332
321,24395.0,0.15000000596046448,0.75,0.10000000149011612,0.08639558404684067
322,24396.0,0.10000000149011612,0.800000011920929,0.10000000149011612,0.09389398992061615
323,24397.0,0.05000000074505806,0.8500000238418579,0.10000000149011612,0.11167337000370026
324,24403.0,0.05000000074505806,0.05000000074505806,0.15000000596046448,0.11046885699033737
325,24407.0,0.10000000149011612,0.05000000074505806,0.15000000596046448,0.1436677724123001
326,24408.0,0.05000000074505806,0.10000000149011612,0.15000000596046448,0.06809821724891663
327,24411.0,0.15000000596046448,0.05000000074505806,0.15000000596046448,0.1828596442937851
328,24412.0,0.10000000149011612,0.10000000149011612,0.15000000596046448,0.06725235283374786
329,24413.0,0.05000000074505806,0.15000000596046448,0.15000000596046448,0.04002111405134201
330,24416.0,0.20000000298023224,0.05000000074505806,0.15000000596046448,0.1185222715139389
331,24417.0,0.15000000596046448,0.10000000149011612,0.15000000596046448,0.07329525798559189
332,24418.0,0.10000000149011612,0.15000000596046448,0.15000000596046448,0.08802273124456406
333,24419.0,0.05000000074505806,0.20000000298023224,0.15000000596046448,0.060101255774497986
334,24422.0,0.25,0.05000000074505806,0.15000000596046448,0.14248520135879517
335,24423.0,0.20000000298023224,0.10000000149011612,0.15000000596046448,0.09797815978527069
336,24424.0,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0944281667470932
337,24425.0,0.10000000149011612,0.20000000298023224,0.15000000596046448,0.0960652157664299
