,index,Sb,Nb,Bi,Max
77,49264.0,0.05000000074505806,0.6000000238418579,0.3499999940395355,0.1305362731218338
78,49266.0,0.05000000074505806,0.05000000074505806,0.30000001192092896,0.2028537392616272
79,49267.0,0.05000000074505806,0.10000000149011612,0.30000001192092896,0.19275152683258057
80,49268.0,0.05000000074505806,0.15000000596046448,0.30000001192092896,0.18284638226032257
81,49269.0,0.05000000074505806,0.20000000298023224,0.30000001192092896,0.19374559819698334
82,49270.0,0.05000000074505806,0.25,0.30000001192092896,0.18125508725643158
83,49271.0,0.05000000074505806,0.30000001192092896,0.30000001192092896,0.17951427400112152
84,49273.0,0.05000000074505806,0.3499999940395355,0.30000001192092896,0.17265966534614563
85,49274.0,0.05000000074505806,0.4000000059604645,0.30000001192092896,0.11392328143119812
86,49275.0,0.05000000074505806,0.44999998807907104,0.30000001192092896,0.11550883203744888
87,49276.0,0.05000000074505806,0.5,0.30000001192092896,0.12103013694286346
88,49277.0,0.05000000074505806,0.550000011920929,0.30000001192092896,0.0964912474155426
89,49278.0,0.05000000074505806,0.6000000238418579,0.30000001192092896,0.08778045326471329
90,49279.0,0.05000000074505806,0.6499999761581421,0.30000001192092896,0.12068585306406021
91,49281.0,0.05000000074505806,0.05000000074505806,0.25,0.21824516355991364
92,49282.0,0.05000000074505806,0.10000000149011612,0.25,0.22125685214996338
93,49283.0,0.05000000074505806,0.15000000596046448,0.25,0.20886869728565216
94,49284.0,0.05000000074505806,0.20000000298023224,0.25,0.2032187134027481
95,49285.0,0.05000000074505806,0.25,0.25,0.20124943554401398
96,49286.0,0.05000000074505806,0.30000001192092896,0.25,0.20295266807079315
97,49287.0,0.05000000074505806,0.3499999940395355,0.25,0.21753431856632233
98,49288.0,0.05000000074505806,0.4000000059604645,0.25,0.17490416765213013
99,49289.0,0.05000000074505806,0.44999998807907104,0.25,0.13891947269439697
100,49290.0,0.05000000074505806,0.5,0.25,0.10667230188846588
101,49291.0,0.05000000074505806,0.550000011920929,0.25,0.10094881802797318
102,49292.0,0.05000000074505806,0.6000000238418579,0.25,0.09096349030733109
103,49293.0,0.05000000074505806,0.6499999761581421,0.25,0.07827331125736237
104,49295.0,0.05000000074505806,0.699999988079071,0.25,0.11494617909193039
105,49297.0,0.05000000074505806,0.05000000074505806,0.20000000298023224,0.2159717082977295
106,49298.0,0.05000000074505806,0.10000000149011612,0.20000000298023224,0.20387859642505646
107,49299.0,0.05000000074505806,0.15000000596046448,0.20000000298023224,0.21778976917266846
108,49300.0,0.05000000074505806,0.20000000298023224,0.20000000298023224,0.20003153383731842
109,49301.0,0.05000000074505806,0.25,0.20000000298023224,0.20377586781978607
110,49302.0,0.05000000074505806,0.30000001192092896,0.20000000298023224,0.21101129055023193
111,49303.0,0.05000000074505806,0.3499999940395355,0.20000000298023224,0.1955496072769165
112,49304.0,0.05000000074505806,0.4000000059604645,0.20000000298023224,0.2020389884710312
113,49305.0,0.05000000074505806,0.44999998807907104,0.20000000298023224,0.1626322716474533
114,49306.0,0.05000000074505806,0.5,0.20000000298023224,0.12640434503555298
115,49307.0,0.05000000074505806,0.550000011920929,0.20000000298023224,0.10895112156867981
116,49308.0,0.05000000074505806,0.6000000238418579,0.20000000298023224,0.10596692562103271
117,49309.0,0.05000000074505806,0.6499999761581421,0.20000000298023224,0.08154431730508804
118,49310.0,0.05000000074505806,0.699999988079071,0.20000000298023224,0.06271398812532425
119,49311.0,0.05000000074505806,0.75,0.20000000298023224,0.12137581408023834
120,49313.0,0.05000000074505806,0.05000000074505806,0.15000000596046448,0.20256176590919495
121,49314.0,0.05000000074505806,0.10000000149011612,0.15000000596046448,0.19489239156246185
122,49315.0,0.05000000074505806,0.15000000596046448,0.15000000596046448,0.1835121363401413
123,49316.0,0.05000000074505806,0.20000000298023224,0.15000000596046448,0.18552285432815552
124,49317.0,0.05000000074505806,0.25,0.15000000596046448,0.17530006170272827
125,49318.0,0.05000000074505806,0.30000001192092896,0.15000000596046448,0.17957235872745514
126,49319.0,0.05000000074505806,0.3499999940395355,0.15000000596046448,0.18514814972877502
127,49320.0,0.05000000074505806,0.4000000059604645,0.15000000596046448,0.15501104295253754
128,49321.0,0.05000000074505806,0.44999998807907104,0.15000000596046448,0.1560361236333847
129,49322.0,0.05000000074505806,0.5,0.15000000596046448,0.12642641365528107
130,49323.0,0.05000000074505806,0.550000011920929,0.15000000596046448,0.08392954617738724
131,49324.0,0.05000000074505806,0.6000000238418579,0.15000000596046448,0.1024237871170044
132,49325.0,0.05000000074505806,0.6499999761581421,0.15000000596046448,0.09179341793060303
133,49326.0,0.05000000074505806,0.699999988079071,0.15000000596046448,0.09162024408578873
134,49327.0,0.05000000074505806,0.75,0.15000000596046448,0.1319061815738678
135,49328.0,0.05000000074505806,0.800000011920929,0.15000000596046448,0.1503850817680359
136,49330.0,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.19460435211658478
137,49331.0,0.05000000074505806,0.10000000149011612,0.10000000149011612,0.17428900301456451
138,49332.0,0.05000000074505806,0.15000000596046448,0.10000000149011612,0.15925247967243195
139,49333.0,0.05000000074505806,0.20000000298023224,0.10000000149011612,0.17973341047763824
140,49334.0,0.05000000074505806,0.25,0.10000000149011612,0.16347165405750275
141,49335.0,0.05000000074505806,0.30000001192092896,0.10000000149011612,0.1703173667192459
142,49336.0,0.05000000074505806,0.3499999940395355,0.10000000149011612,0.18441879749298096
143,49337.0,0.05000000074505806,0.4000000059604645,0.10000000149011612,0.18150025606155396
144,49338.0,0.05000000074505806,0.44999998807907104,0.10000000149011612,0.15738297998905182
145,49339.0,0.05000000074505806,0.5,0.10000000149011612,0.13474637269973755
146,49340.0,0.05000000074505806,0.550000011920929,0.10000000149011612,0.15829774737358093
147,49341.0,0.05000000074505806,0.6000000238418579,0.10000000149011612,0.13272948563098907
148,49342.0,0.05000000074505806,0.6499999761581421,0.10000000149011612,0.168131023645401
149,49343.0,0.05000000074505806,0.699999988079071,0.10000000149011612,0.13650064170360565
150,49345.0,0.05000000074505806,0.75,0.10000000149011612,0.05394710600376129
151,49346.0,0.05000000074505806,0.800000011920929,0.10000000149011612,0.062380507588386536
152,49347.0,0.05000000074505806,0.8500000238418579,0.10000000149011612,0.13257040083408356
153,49349.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.19359001517295837
154,49350.0,0.05000000074505806,0.10000000149011612,0.05000000074505806,0.1784972995519638
155,49351.0,0.05000000074505806,0.15000000596046448,0.05000000074505806,0.1989677995443344
156,49352.0,0.05000000074505806,0.20000000298023224,0.05000000074505806,0.20920822024345398
157,49353.0,0.05000000074505806,0.25,0.05000000074505806,0.18868732452392578
158,49354.0,0.05000000074505806,0.30000001192092896,0.05000000074505806,0.19757486879825592
159,49355.0,0.05000000074505806,0.3499999940395355,0.05000000074505806,0.1806359887123108
160,49356.0,0.05000000074505806,0.4000000059604645,0.05000000074505806,0.11093150079250336
161,49357.0,0.05000000074505806,0.44999998807907104,0.05000000074505806,0.18419139087200165
162,49358.0,0.05000000074505806,0.5,0.05000000074505806,0.11383063346147537
163,49360.0,0.05000000074505806,0.550000011920929,0.05000000074505806,0.13145317137241364
164,49361.0,0.05000000074505806,0.6000000238418579,0.05000000074505806,0.11262837052345276
165,49362.0,0.05000000074505806,0.6499999761581421,0.05000000074505806,0.1521921157836914
166,49363.0,0.05000000074505806,0.699999988079071,0.05000000074505806,0.1580101102590561
167,49364.0,0.05000000074505806,0.75,0.05000000074505806,0.0520671084523201
168,49365.0,0.05000000074505806,0.800000011920929,0.05000000074505806,0.05900919809937477
169,49366.0,0.05000000074505806,0.8500000238418579,0.05000000074505806,0.06513365358114243
170,49367.0,0.05000000074505806,0.8999999761581421,0.05000000074505806,0.15296585857868195
171,49392.0,0.10000000149011612,0.05000000074505806,0.8500000238418579,0.11752289533615112
172,49394.0,0.10000000149011612,0.05000000074505806,0.800000011920929,0.075047567486763
173,49395.0,0.10000000149011612,0.10000000149011612,0.800000011920929,0.11109130829572678
174,49397.0,0.10000000149011612,0.05000000074505806,0.75,0.08855703473091125
175,49398.0,0.10000000149011612,0.10000000149011612,0.75,0.10665910691022873
176,49399.0,0.10000000149011612,0.15000000596046448,0.75,0.07615262269973755
177,49401.0,0.10000000149011612,0.05000000074505806,0.699999988079071,0.055816181004047394
178,49402.0,0.10000000149011612,0.10000000149011612,0.699999988079071,0.08027399331331253
179,49403.0,0.10000000149011612,0.15000000596046448,0.699999988079071,0.07372893393039703
180,49404.0,0.10000000149011612,0.20000000298023224,0.699999988079071,0.07754030078649521
181,49406.0,0.10000000149011612,0.05000000074505806,0.6499999761581421,0.12113625556230545
182,49407.0,0.10000000149011612,0.10000000149011612,0.6499999761581421,0.08818157762289047
183,49408.0,0.10000000149011612,0.15000000596046448,0.6499999761581421,0.061858080327510834
184,49409.0,0.10000000149011612,0.20000000298023224,0.6499999761581421,0.06646189093589783
185,49410.0,0.10000000149011612,0.25,0.6499999761581421,0.07097381353378296
186,49412.0,0.10000000149011612,0.05000000074505806,0.6000000238418579,0.1416451781988144
187,49413.0,0.10000000149011612,0.10000000149011612,0.6000000238418579,0.1391281932592392
188,49414.0,0.10000000149011612,0.15000000596046448,0.6000000238418579,0.09262567013502121
189,49415.0,0.10000000149011612,0.20000000298023224,0.6000000238418579,0.07716508954763412
190,49416.0,0.10000000149011612,0.25,0.6000000238418579,0.06757310777902603
191,49417.0,0.10000000149011612,0.30000001192092896,0.6000000238418579,0.0729353129863739
192,49419.0,0.10000000149011612,0.05000000074505806,0.550000011920929,0.157861590385437
193,49420.0,0.10000000149011612,0.10000000149011612,0.550000011920929,0.12922771275043488
194,49421.0,0.10000000149011612,0.15000000596046448,0.550000011920929,0.12111984938383102
195,49422.0,0.10000000149011612,0.20000000298023224,0.550000011920929,0.11286159604787827
196,49423.0,0.10000000149011612,0.25,0.550000011920929,0.07974115014076233
197,49424.0,0.10000000149011612,0.30000001192092896,0.550000011920929,0.06924210488796234
198,49425.0,0.10000000149011612,0.3499999940395355,0.550000011920929,0.06662905216217041
199,49427.0,0.10000000149011612,0.05000000074505806,0.5,0.17254027724266052
200,49428.0,0.10000000149011612,0.10000000149011612,0.5,0.15105241537094116
201,49429.0,0.10000000149011612,0.15000000596046448,0.5,0.13350225985050201
202,49430.0,0.10000000149011612,0.20000000298023224,0.5,0.11633145809173584
203,49431.0,0.10000000149011612,0.25,0.5,0.0888623520731926
204,49432.0,0.10000000149011612,0.30000001192092896,0.5,0.07605155557394028
205,49433.0,0.10000000149011612,0.3499999940395355,0.5,0.061572253704071045
206,49434.0,0.10000000149011612,0.4000000059604645,0.5,0.08521939069032669
207,49436.0,0.10000000149011612,0.05000000074505806,0.44999998807907104,0.15297049283981323
208,49437.0,0.10000000149011612,0.10000000149011612,0.44999998807907104,0.1423957347869873
209,49438.0,0.10000000149011612,0.15000000596046448,0.44999998807907104,0.1539245992898941
210,49439.0,0.10000000149011612,0.20000000298023224,0.44999998807907104,0.12469428032636642
211,49440.0,0.10000000149011612,0.25,0.44999998807907104,0.10252895206212997
212,49441.0,0.10000000149011612,0.30000001192092896,0.44999998807907104,0.09447117149829865
213,49442.0,0.10000000149011612,0.3499999940395355,0.44999998807907104,0.08801170438528061
214,49443.0,0.10000000149011612,0.4000000059604645,0.44999998807907104,0.07245571166276932
215,49444.0,0.10000000149011612,0.44999998807907104,0.44999998807907104,0.08748872578144073
216,49446.0,0.10000000149011612,0.05000000074505806,0.4000000059604645,0.19564421474933624
217,49447.0,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.18608251214027405
218,49448.0,0.10000000149011612,0.15000000596046448,0.4000000059604645,0.15762747824192047
219,49449.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.169163778424263
220,49450.0,0.10000000149011612,0.25,0.4000000059604645,0.1507071703672409
221,49451.0,0.10000000149011612,0.30000001192092896,0.4000000059604645,0.1496698260307312
222,49452.0,0.10000000149011612,0.3499999940395355,0.4000000059604645,0.1307968646287918
223,49454.0,0.10000000149011612,0.4000000059604645,0.4000000059604645,0.08622303605079651
224,49455.0,0.10000000149011612,0.44999998807907104,0.4000000059604645,0.08303335309028625
225,49456.0,0.10000000149011612,0.5,0.4000000059604645,0.09137392044067383
226,49458.0,0.10000000149011612,0.05000000074505806,0.3499999940395355,0.19471806287765503
227,49459.0,0.10000000149011612,0.10000000149011612,0.3499999940395355,0.1902114748954773
228,49460.0,0.10000000149011612,0.15000000596046448,0.3499999940395355,0.20475587248802185
229,49462.0,0.10000000149011612,0.20000000298023224,0.3499999940395355,0.16221778094768524
230,49463.0,0.10000000149011612,0.25,0.3499999940395355,0.17534497380256653
231,49464.0,0.10000000149011612,0.30000001192092896,0.3499999940395355,0.20278342068195343
232,49465.0,0.10000000149011612,0.3499999940395355,0.3499999940395355,0.17888133227825165
233,49466.0,0.10000000149011612,0.4000000059604645,0.3499999940395355,0.12602581083774567
234,49467.0,0.10000000149011612,0.44999998807907104,0.3499999940395355,0.09221331030130386
235,49468.0,0.10000000149011612,0.5,0.3499999940395355,0.07269048690795898
236,49469.0,0.10000000149011612,0.550000011920929,0.3499999940395355,0.0889345034956932
237,49471.0,0.10000000149011612,0.05000000074505806,0.30000001192092896,0.1816679984331131
238,49472.0,0.10000000149011612,0.10000000149011612,0.30000001192092896,0.1716935634613037
239,49473.0,0.10000000149011612,0.15000000596046448,0.30000001192092896,0.17054349184036255
240,49474.0,0.10000000149011612,0.20000000298023224,0.30000001192092896,0.16268327832221985
241,49475.0,0.10000000149011612,0.25,0.30000001192092896,0.1649402230978012
242,49477.0,0.10000000149011612,0.30000001192092896,0.30000001192092896,0.13046269118785858
243,49478.0,0.10000000149011612,0.3499999940395355,0.30000001192092896,0.1827920377254486
244,49479.0,0.10000000149011612,0.4000000059604645,0.30000001192092896,0.1633404642343521
245,49480.0,0.10000000149011612,0.44999998807907104,0.30000001192092896,0.11259879171848297
246,49481.0,0.10000000149011612,0.5,0.30000001192092896,0.09776248037815094
247,49482.0,0.10000000149011612,0.550000011920929,0.30000001192092896,0.07570572942495346
248,49483.0,0.10000000149011612,0.6000000238418579,0.30000001192092896,0.11932676285505295
249,49485.0,0.10000000149011612,0.05000000074505806,0.25,0.18096812069416046
250,49486.0,0.10000000149011612,0.10000000149011612,0.25,0.1613079011440277
251,49487.0,0.10000000149011612,0.15000000596046448,0.25,0.16782383620738983
252,49488.0,0.10000000149011612,0.20000000298023224,0.25,0.19374963641166687
253,49489.0,0.10000000149011612,0.25,0.25,0.159464493393898
254,49490.0,0.10000000149011612,0.30000001192092896,0.25,0.11918788403272629
255,49492.0,0.10000000149011612,0.3499999940395355,0.25,0.12160616368055344
256,49493.0,0.10000000149011612,0.4000000059604645,0.25,0.14897534251213074
257,49494.0,0.10000000149011612,0.44999998807907104,0.25,0.1461619734764099
258,49495.0,0.10000000149011612,0.5,0.25,0.11492489278316498
259,49496.0,0.10000000149011612,0.550000011920929,0.25,0.08270938694477081
260,49497.0,0.10000000149011612,0.6000000238418579,0.25,0.07271487265825272
261,49498.0,0.10000000149011612,0.6499999761581421,0.25,0.11260376870632172
262,49500.0,0.10000000149011612,0.05000000074505806,0.20000000298023224,0.1870100051164627
263,49501.0,0.10000000149011612,0.10000000149011612,0.20000000298023224,0.15668757259845734
264,49502.0,0.10000000149011612,0.15000000596046448,0.20000000298023224,0.16072240471839905
265,49503.0,0.10000000149011612,0.20000000298023224,0.20000000298023224,0.14839136600494385
266,49504.0,0.10000000149011612,0.25,0.20000000298023224,0.17244255542755127
267,49505.0,0.10000000149011612,0.30000001192092896,0.20000000298023224,0.1339396834373474
268,49506.0,0.10000000149011612,0.3499999940395355,0.20000000298023224,0.11739440262317657
269,49507.0,0.10000000149011612,0.4000000059604645,0.20000000298023224,0.11657796055078506
270,49508.0,0.10000000149011612,0.44999998807907104,0.20000000298023224,0.15436823666095734
271,49509.0,0.10000000149011612,0.5,0.20000000298023224,0.14570584893226624
272,49510.0,0.10000000149011612,0.550000011920929,0.20000000298023224,0.12080307304859161
273,49511.0,0.10000000149011612,0.6000000238418579,0.20000000298023224,0.09300796687602997
274,49512.0,0.10000000149011612,0.6499999761581421,0.20000000298023224,0.10955724865198135
275,49513.0,0.10000000149011612,0.699999988079071,0.20000000298023224,0.1028607189655304
276,49515.0,0.10000000149011612,0.05000000074505806,0.15000000596046448,0.16847509145736694
277,49516.0,0.10000000149011612,0.10000000149011612,0.15000000596046448,0.16482511162757874
278,49517.0,0.10000000149011612,0.15000000596046448,0.15000000596046448,0.15229292213916779
279,49518.0,0.10000000149011612,0.20000000298023224,0.15000000596046448,0.14853444695472717
280,49519.0,0.10000000149011612,0.25,0.15000000596046448,0.14994457364082336
281,49520.0,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.1700585037469864
282,49521.0,0.10000000149011612,0.3499999940395355,0.15000000596046448,0.13210488855838776
283,49522.0,0.10000000149011612,0.4000000059604645,0.15000000596046448,0.10936980694532394
284,49523.0,0.10000000149011612,0.44999998807907104,0.15000000596046448,0.11414217203855515
285,49524.0,0.10000000149011612,0.5,0.15000000596046448,0.1028510108590126
286,49525.0,0.10000000149011612,0.550000011920929,0.15000000596046448,0.10663701593875885
287,49526.0,0.10000000149011612,0.6000000238418579,0.15000000596046448,0.10013912618160248
288,49527.0,0.10000000149011612,0.6499999761581421,0.15000000596046448,0.06852266192436218
289,49528.0,0.10000000149011612,0.699999988079071,0.15000000596046448,0.0706375390291214
290,49529.0,0.10000000149011612,0.75,0.15000000596046448,0.14239615201950073
291,49531.0,0.10000000149011612,0.05000000074505806,0.10000000149011612,0.16374582052230835
292,49532.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.1456965208053589
293,49533.0,0.10000000149011612,0.15000000596046448,0.10000000149011612,0.1417967975139618
294,49534.0,0.10000000149011612,0.20000000298023224,0.10000000149011612,0.14833363890647888
295,49535.0,0.10000000149011612,0.25,0.10000000149011612,0.13928523659706116
296,49536.0,0.10000000149011612,0.30000001192092896,0.10000000149011612,0.12327247112989426
297,49537.0,0.10000000149011612,0.3499999940395355,0.10000000149011612,0.15983392298221588
298,49538.0,0.10000000149011612,0.4000000059604645,0.10000000149011612,0.12749961018562317
299,49539.0,0.10000000149011612,0.44999998807907104,0.10000000149011612,0.10738661885261536
300,49540.0,0.10000000149011612,0.5,0.10000000149011612,0.10253307223320007
301,49541.0,0.10000000149011612,0.550000011920929,0.10000000149011612,0.10001513361930847
302,49542.0,0.10000000149011612,0.6000000238418579,0.10000000149011612,0.10133839398622513
303,49543.0,0.10000000149011612,0.6499999761581421,0.10000000149011612,0.07893867045640945
304,49544.0,0.10000000149011612,0.699999988079071,0.10000000149011612,0.08131296932697296
305,49545.0,0.10000000149011612,0.75,0.10000000149011612,0.06280279159545898
306,49546.0,0.10000000149011612,0.800000011920929,0.10000000149011612,0.12731464207172394
307,49548.0,0.10000000149011612,0.05000000074505806,0.05000000074505806,0.14760781824588776
308,49549.0,0.10000000149011612,0.10000000149011612,0.05000000074505806,0.13813267648220062
309,49550.0,0.10000000149011612,0.15000000596046448,0.05000000074505806,0.13655434548854828
310,49551.0,0.10000000149011612,0.20000000298023224,0.05000000074505806,0.13289305567741394
311,49552.0,0.10000000149011612,0.25,0.05000000074505806,0.12924423813819885
312,49553.0,0.10000000149011612,0.30000001192092896,0.05000000074505806,0.12133229523897171
313,49554.0,0.10000000149011612,0.3499999940395355,0.05000000074505806,0.10210751742124557
314,49556.0,0.10000000149011612,0.4000000059604645,0.05000000074505806,0.13277475535869598
315,49557.0,0.10000000149011612,0.44999998807907104,0.05000000074505806,0.14584623277187347
316,49558.0,0.10000000149011612,0.5,0.05000000074505806,0.10175537317991257
317,49559.0,0.10000000149011612,0.550000011920929,0.05000000074505806,0.12010705471038818
318,49560.0,0.10000000149011612,0.6000000238418579,0.05000000074505806,0.10262347012758255
319,49561.0,0.10000000149011612,0.6499999761581421,0.05000000074505806,0.08537989109754562
320,49562.0,0.10000000149011612,0.699999988079071,0.05000000074505806,0.06242283433675766
321,49563.0,0.10000000149011612,0.75,0.05000000074505806,0.054098695516586304
322,49564.0,0.10000000149011612,0.800000011920929,0.05000000074505806,0.07080626487731934
323,49565.0,0.10000000149011612,0.8500000238418579,0.05000000074505806,0.13874155282974243
324,49571.0,0.10000000149011612,0.20000000298023224,1.1102199806005023e-16,0.21643874049186707
325,49573.0,0.10000000149011612,0.30000001192092896,1.1102199806005023e-16,0.18809467554092407
326,49580.0,0.10000000149011612,0.6000000238418579,1.1102199806005023e-16,0.1228087842464447
327,49582.0,0.10000000149011612,0.699999988079071,1.1102199806005023e-16,0.07410123944282532
328,49589.0,0.15000000596046448,0.05000000074505806,0.800000011920929,0.06356369704008102
329,49591.0,0.15000000596046448,0.05000000074505806,0.75,0.0674218013882637
330,49592.0,0.15000000596046448,0.10000000149011612,0.75,0.05645386874675751
331,49595.0,0.15000000596046448,0.05000000074505806,0.699999988079071,0.07077311724424362
332,49596.0,0.15000000596046448,0.10000000149011612,0.699999988079071,0.05975252762436867
333,49597.0,0.15000000596046448,0.15000000596046448,0.699999988079071,0.06811663508415222
334,49599.0,0.15000000596046448,0.05000000074505806,0.6499999761581421,0.0714995265007019
335,49600.0,0.15000000596046448,0.10000000149011612,0.6499999761581421,0.1089768186211586
336,49601.0,0.15000000596046448,0.15000000596046448,0.6499999761581421,0.07005899399518967
